"UUID";"Name";"Stats";"DisplayName";"Description"
"8eece655-bd99-4451-8ce0-f763edec09a4";"MAG_BarbMonk_Cloth_Hat_A_1_Late";"MAG_BarbMonk_Cloth_Hat_A_1_Late";"Fistbreaker Helm";"'If your foe rains down blows upon your head, turn not the other cheek, but let your pricking helm bleed the bastards dry.'"
"8f6cd876-01bc-4799-9a18-cb9a459f19c5";"BOOK_LOW_GeneralCityStreets_MaterialTests";;"Lute String Tests";
"8f751f21-ec4c-425a-af44-cb2fb33774d9";"BOOK_LOW_Sewers_FireWizardJournal";;"Scorched Book";
"8f79740f-dc98-4ca5-a63c-0af22ab62a49";"UNI_BOOK_LOW_DevilsFee_BloodProcessing";;"The Enigmatic Art of Hemomancy";
"8fd12cbb-c7ec-4ade-9e15-923bcc4932f5";"BOOK_LOW_Gazette_OldArticle027";;"Article";
"8fedbe51-ecbf-4d5f-abb9-f3ee49e7a63e";"BOOK_LOW_SharranCloister_NocturnesJournal";;"Nocturne's Journal";
"900356a5-f456-4f6d-a1e2-b18ba14c3b50";"BOOK_LOW_BhaalTemple_DorgansDiary";;"Dorgan's Diary";
"9030e638-b086-4e0d-aeb9-365b03470679";"QUEST_WYR_RestoredMagicRing";"QUEST_WYR_RestoredMagicRing";"Magic Ring";"Considered sacred by some gnomes and halflings, the gem set in this ring sparkles brilliantly. "
"9038f8fb-5670-412c-aa34-98edd21931c6";"UNI_BOOK_LOW_Gortash_ShieldStewardInterrogation";"OBJ_Scroll";"Shield Steward Interrogation Log
Scroll or letter";
"9046e0e3-1e70-4267-9430-3901201e8cbd";"Quest_SCL_Moonblade";"Quest_SCL_Moonblade";"Moonblade";"This sacred elven blade once belonged to Ketheric Thorm. Selûne's blessing shines silver along its cutting edge."
"907df6ab-93ab-4f51-bf57-ac767d48e382";"MAG_Dawn_Morningstar";"MAG_Dawn_Morningstar";"Tough Sunrises";"Sent by Lathander, the god of creativity and sunrises. Unfortunately, it was not received by the cleric who needed it at that crucial moment, but by a baffled librarian in Daggerford, who used it as a door stopper. "
"9089d493-985f-4f30-b237-8f846c223c74";"BOOK_GEN_TheCuspOfHistory";;"The Price of Pride";
"908ebf35-b51d-4fad-9697-bb703c20a765";"BOOK_WYR_WyrmRockPrison_PrisonLog_KarlachEntry";;"Prison Log";
"909f58ec-cd4e-4f68-bff2-b567c648f43d";"BOOK_LOW_BhaalTemple_ConcerningOrinTheRed";;"Concerning Orin the Red";
"90b745f4-5166-49a5-9225-1234dde533ae";"QUEST_WYR_GemlessRing";"QUEST_WYR_GemlessRing";"Gemless Ring";"A ring that has been robbed of its gemstone."
"90ba50bd-3e65-42ec-9f21-6e07d3ed89ab";"MAG_WoodWoad_Nature_Shield";"MAG_WoodWoad_Nature_Shield";"Wood Woad Shield";"'And with her arm the dryad linked a man who had once been her lover, and once of flesh and bone. Now his flesh was bark, and his bone heartwood. In his eyes a feverish love still blazed like a thousand fireflies in a spring meadow.'"
"90c2224f-94c6-4177-82f4-10b37f1e3b48";"ARM_Leather_Druid_A_2";;"Druidic Armour";
"90f0d480-8104-46d7-81e8-2f23d377f2b3";"UNI_BOOK_LOW_CountingHouse_GuildDebts";"OBJ_Scroll";"A PARDON";
"911260e8-f22b-4584-8618-e3b1860b4a66";"BOOK_GLO_GeneralLoreBook_BalduranTheSailor";;"Balduran the Sailor";
"91259e65-dd71-4312-ba3c-c55757978788";"Underwear_Jaheira";"ARM_Underwear_Jaheira";"Jaheira's Underwear";"Embroidered with little ducks. "
"913743bc-f551-4d8c-bd5f-b79bdc2013d3";"BOOK_LOW_Golbraith_MindFlayerBiology";;"Notes on Mind Flayer Anatomy";
"916fbfdb-d64a-426e-9dbf-87498b4a2e2d";"CINE_UNI_WYR_Scroll_Runepowder_Bomb_Detonator";;"Runepowder explosive detonator";
"917d76c0-1969-4cd5-b5fe-7bf406081283";"WPN_Kuotoa_Shield_A_1";;"Kuo-Toa Shield";
"9182c237-01e2-42d3-9eee-1ff1a4c25a36";"COL_Severed_Head_BrainReadingDevice";"OBJ_BodyPart_Generic_Head";"Slack-Skinned Head";"A whitered and hollowed head, mouth agape. Its lips are dragged down by rotten heavy jowls."
"91ae041c-b0b6-456a-805d-b2d7982f3d94";"WPN_LOW_KurwinCoffin_KurwinsCauteriserMace";"WPN_Mace";"Kurwin's Cauteriser";"It's unclear if Kurwin was a very resourceful adventure, or just a really bad doctor."
"91dcff74-81db-4d14-9242-7f38c3f6b011";"QUEST_Netherstone_Gortash";"OBJ_CrownController_Ketheric";"Gortash's Netherstone";"This stone once belonged to Gortash, and is one of three controllers of the Crown of Karsus."
"91e697a8-a5e1-49b6-bdbd-63ac6074bd25";"BOOK_LOW_GeneralGoodsStore_RulesHive";;"House Rules of the Bee Hive";
"923c8261-1fde-45af-9c6d-96da3fa5f373";"MAG_Generic_01_Greatclub_1";;"Magical Greatclub";
"92460efe-6ad5-4665-9250-f0493a5f0786";"UNI_BOOK_LOW_SerialKiller_Highberrys_Letter1";"OBJ_Scroll";"My Thanks, Cora";
"928a9443-93f9-404f-880c-1d48688d5222";"BOOK_LOW_SerialKiller_HighberrysUnsettlingLetter";;"Sweat-Stained Note";
"9297096d-98d6-4637-9b7c-843af752505e";"UNI_SCL_MastiffPoachers_MagicRing";"SCL_MastiffPoachers_Ring";"Shadow-Cloaked Ring";"Even in the brightest light, this ring never gleams, as if perpetually wrapped in shadow, hungry for the dark."
"92bd2cd8-ef64-4c09-983e-1b6a61045f5b";"BOOK_IRN_IronThrone_ExperimentsNote01";;"Manipulation and Motivations: Sacrifice";
"92c4057e-9d55-4530-a535-eac1b58d8629";"GLO_GithKnight_Act3";"GLO_Voss";"Kith'rak Voss";
"931bdffe-0a36-4645-89f9-5ea7ec2eeb7f";"MAG_Illithid_CharmPerson_Ring";"MAG_Illithid_CharmPerson_Ring";"Ring of Beguiling ";"Whispers in the Deep Speech of the Underdark insinuate themselves into the mind of whoever so much as brushes against the burnished metal of this ring. "
"935f9927-2df0-4a8d-a831-b7cb5bbbcae3";"UNI_ARM_Sarevok_Armor";"UNI_ARM_Sarevok_Armor";"Sarevok's Wretched Armour";"This armour drips with dark ambition - the ambition of a failed godchild: Sarevok, spawn of Bhaal. Sarevok has not been remembered fondly by most historians, who almost unanimously agree that he had the general disposition of a sledgehammer."
"93cc1480-9fe1-4e76-8c0b-0ad3caf35285";"MAG_Critical_CriticalSwiftness_Boots";"MAG_Critical_CriticalSwiftness_Boots";"Briskwind Boots";"The wind seems to lap encouragingly at the heels of these boots, no matter which direction they take."
"93ce5660-d607-4f37-b8ef-323a5dd5ac46";"Humans_Male_FlamingFist_Melee_HAV_FlamingSpy";"HAV_Marcus";"Fist Marcus";
"94696b69-bd4b-4ddb-885a-51790025f758";"Shadow_Dog_DevilishOx";;"Shadow Mastiff";
"948a4001-e924-429b-8f4a-11a1f443deb7";"BOOK_LOW_Graveyard_PatronsOfHeroMausoleum";;"Patrons of our Hero";
"948b5555-1ebd-455b-ab22-781111cd9d0b";"UNI_LOW_SharGrotto_WyvernWhiskey";"CONS_DRINK_Wine_Rare_MermaidWhiskey";"Wyvern Whiskey";"This exquisite whiskey's most notable feature was a wyvern's scale floating in every bottle."
"94988aa9-03e9-491a-9861-462ebc758364";"UNI_KEY_DevilsFee_LetterBoxKey";"PUZ_Key";"Gold Key";"An elaborately gilded key."
"94bc279b-88cf-49e3-b1ae-cafbe53b9b39";"BOOK_UNI_CRE_StatuePuzzle_Book";;"Old Maintenance Records";
"9508f4b4-9310-42ea-9ebf-3f9bc231594c";"SCL_ShadowCursed_KuoToa";;"Shadow-Cursed Kuo-Toa";
"950afb54-2259-42f2-9410-fbd3914e2e1e";"BOOK_LOW_SorcerousSundries_LampHint";;"A Note from Vompter";
"953a3dc0-6392-4bf9-acfa-9dc891cb3991";"BOOK_LOW_JaheirasHouse_JaheriaFamilyCitizensHelp";;"Final Warning";
"9545b609-60f5-4d24-b2d1-38a7d97e663e";"BOOK_LOW_SerialKiller_PeartreeInfernalWeaponsLedger";;"Enhanced' Weapons - Sales Ledger";
"956b4768-5af5-4279-87cd-58d78bb38a82";"BOOK_LOW_SorcerousSundries_BookByElminster3";"BOOK_LOW_SorcerousSundries_BookByElminster3";"Harping By Moonlight: An Approach To Life";
"957b5037-9a9b-4947-b036-15b653a447d8";"BOOK_WYR_Wyrm'sRock_JournalOfEnverGortash";;"Journal of Enver Gortash";
"959d7858-e953-4a6d-86f0-d92e0ab31e08";"BOOK_LOW_Elfsong_TapList";;"Yim's Running Tab";
"959e9aa6-b12b-4b71-83b4-0debdf647e9c";"MAG_FlamingFist_ScoutRing";"MAG_FlamingFist_ScoutRing";"Shifting Corpus Ring ";"An shiny, deceptively simple band, designed to look like those worn by battlefield scouts and city pickpockets alike."
"95b9c78b-2264-426a-8ed6-5922fb89a2d0";"QUEST_END_Elves_Male_CityWatch_Melee";"END_CityWatchMelee_Elf";"Watchman";
"95ba617e-6d3f-4a1b-a726-ebf8039cc8bf";"UNI_TWN_MissingCatPet";;"Missing Cat Poster";"One cat missing. One heartfelt plea. One reward offered."
"95f850c6-ccaf-4f37-8c7a-33f740765ec0";"MAG_LuckySeven_Amulet";"MAG_LuckySeven_Amulet";"Corvid Token";"'Let your lips turn black as night/On this eve of frightful wights/Let your throat be filled with screams/Nearby looms the Raven Queen!' - A song of dark festivity"
"95f87642-9e54-4048-ba13-19a2a1672fb0";"BOOK_LOW_Cazador'sPalace_DiseasesOfTheBlood";;"Diseases of the Blood";
"960378af-2689-42d3-9f82-c075eff02bb9";"UNI_BOOK_LOW_GortashHome_LettersBook";;"Scrapbook of Letters";
"9613a34f-98be-47af-a963-bb5b27868c31";"BOOK_S_LOW_MurderTribunal_Prison_FistLetter";;"Dear Quil";
"9618910c-df56-424b-92f9-7f250642db53";"UNI_BOOK_LOW_MirrorTrove_Poster_04";;"Curled Missing Poster";
"963f6653-7c92-4631-907f-7ea553c3adad";"BOOK_LOW_Baldur'sMouth_WillowbrookBrainstormNotes";;"Headline Brainstorming";
"968dc259-072e-4577-b832-d73497ea99b1";"BOOK_LOW_Gazette_OldArticle014";;"Article";
"96a35552-0c05-4df0-9974-2a8f142e4be6";"UNI_CRE_HUM_Sun_Mace_BloodOfLathander";"CRE_BloodOfLathander";"Blood of Lathander";"The large chunk of amber set into the handle of this luminous mace supposedly holds four drops of godly blood, fallen to the earth in a battle between an avatar of Lathander and a maddened Chosen of Mystra."
"96c02591-b827-4c05-b12b-a1c67464a6f9";"QUEST_Boo_A_Summon";"QUEST_Boo";"Boo";"Summon Boo"
"96c0358d-75c2-4ac6-ac98-ef95125243c7";"MAG_Generic_02_Amulet_1";;"Dusty Little Amulet";
"96d4c80a-cb16-47ec-85d8-34ec50976e5f";"CINE_SHA_Orthon_Bed";;"Mangled Corpse Bedding";
"970d0992-41aa-4b53-99b9-9396924fddf8";"BOOK_LOW_SharranCloister_DearMam";;"Dear Mam";
"9718ae43-b99a-4475-8a5c-4083447a617c";"BOOK_LOW_CountingHouse_AccountingBook03";;"Accounting Book - III";
"972ad5f3-4b26-4af9-b136-66f328c3c107";"UNI_SHA_Cleric_FallingRubble";"SHA_FallingRubble";"Rubble";
"974a42f2-00a9-4753-ac67-e5053d06b69b";"BOOK_LOW_BlushingMermaid_HagsInformantNote_NoMayrina";;"Report on Old Garlow's";
"978497f5-8f52-4aa7-bdf7-7a1498938b1e";"BOOK_LOW_AbandonedCistern_KibblesForSnicker";;"Kibbles for Snicker";
"97b8a9e0-ef1f-470c-afb8-9ea64b34404c";"UNI_BOOK_LOW_JolsHouse_DaughterLetter";"OBJ_Scroll";"Letter from Sylai";
"97bfb610-9aa5-4183-bf60-972ad955b45a";"BOOK_LOW_HagSurvivors_HagSpysNote";;"Hag Spy's Note";
"97e362b2-e2aa-4703-9840-6824d7068334";"MAG_OfTheDuelist_Gloves";"MAG_OfTheDuelist_Gloves";"Gloves of The Duellist";"Ways of beginning a duel have varied over the years. Perhaps the most famous is the Bildumbacher Method, in which the instigator drips paint thinner onto the opponent's socks.  "
"97ee971f-1010-4a67-8e81-7365dd5bdd49";"BOOK_LOW_AuntieEthelsRevenge_KleidunnJournal";;"Ink-Spattered Journal";
"98184393-7914-45ee-a89c-1c30f6ea1340";"QUEST_END_Thrall_Cleric";"KillerReplica_Cleric";"Blasphemous Acolyte";
"98282bec-aeaa-4490-ae43-0c27bed58c74";"UNI_SCL_SpidersLyre";"SCL_SpidersLyre";"Spider's Lyre";
"9829ba14-b236-4e50-ad54-426ff618074b";"MAG_Zhentarim_SleeperDagger";"MAG_Zhentarim_SleeperDagger";"Dread Iron Dagger";"A web of veins runs the length of the blade - it has become a slender iron mortuary for all the innocents it has tasted. "
"9840cc84-2ded-49c8-9b37-e39813f5b1f4";"BOOK_LOW_Elfsong_BombastoJournal";;"Bombasto's Journal";
"984e2cc0-1cf7-4a0e-abb9-eef40da7bd6e";"MAG_Generic_01_Handaxe_1";;"Magical Handaxe";
"989c36c4-490a-46ea-9791-14c3da8707cb";"UNI_LOW_BaldursMouth_MasterBlock";;"A blank master print block.";"A blank master print block."
"98b42381-5c2f-477d-804b-f1f8f0eea396";"BOOK_LOW_BonecloakApothecary_PossibleCure";;"A letter from the Healer";
"98c60a0f-a58b-4dc1-99ca-06b9db0cd42f";"MAG_MM_Sorcery_SeekingSpell_Gloves";"MAG_MM_Sorcery_SeekingSpell_Gloves";"Spellseeking Gloves";"Sorcerers operate on a first-come, first-blasted basis. "
"98e13fd4-2a1a-42cd-8d54-a181665c8b1f";"BOOK_UNI_LOW_HoH_TamingHope_PartTwo";;"Taming Hope: Part Two";
"9912de6c-7f84-4ef6-b742-343330c20b1f";"BOOK_LOW_BaldursMouth_Gazette_Article075";;"Article";
"995350b8-1f00-407f-bece-a8452945da66";"UNI_TWN_Distillery_PurpleWormGlands_DO_NOT_USE";"SCL_Distillery_PurpleWormGlands";"Purple Worm Glands";"Spongy purple growths, slimed with residue."
"99550741-706c-4384-bce8-64769d22c6be";"BOOK_LOW_Cazador'sPalace_DufaysDiary";;"Dufay's Diary";
"9961338f-e961-4543-8c11-8ec33e664dc4";"BOOK_LOW_BhaalTemple_APlanForChaos";;"A Plan for Chaos";
"99864ac4-824c-4049-8933-e81667c4a408";"MAG_OfGreaterSorcery_Amulet";"MAG_OfGreaterSorcery_Amulet";"Lofty Sorcerer's Amulet";"Chiselled into the back of the amulet with great care: 'sorcery > wizardry'."
"99ce69b8-445e-498d-94bd-d5796f80792c";"Book_LOW_Gazette_OldPaper01";"OBJ_Generic_Light";"Old Broadsheet";"A pile of today's issues of the Baldur's Mouth Gazette."
"99d576b9-46b5-4da6-b9c4-197d17c668a4";"QUEST_Netherstone_Ketheric";"OBJ_CrownController_Ketheric";"Ketheric's Netherstone";"This stone once belonged to Ketheric Thorm, and is one of three controllers of the Crown of Karsus."
"9a4382e3-6b8d-40b9-b92b-824f9c4ea9ca";"UNI_KEY_LOW_HoH_Desk1";;"Rosewood Desk Key";
"9a81cb70-6a5c-465b-b4b9-0931d544095c";"MAG_WYRM_UndeadBane_GreatAxe";"MAG_WYRM_UndeadBane_GreatAxe";"The Undead Bane";"Wielded by the indomitable Ser Lexia. Although her eagerness to destroy evil in all its forms was constant, she often took time to make little gifts for her friends."
"9af236a6-37dd-4a26-82a2-8a5b77878bc2";"BOOK_GLO_GeneralLoreBook_BalduranFoundsACity";"BOOK_GLO_GeneralLoreBook_BalduranFoundsACity";"Balduran Founds a City";
"9b1bff6d-9973-4a1a-86f7-ddaa87745adb";"LOW_StormshoreTabernacle_Altar";"OBJ_GenericImmutableObject";"Altar";"This lightweight armour appears to have been quickly produced, skipped stitches and fraying edges betraying the inattention of its maker."
"9b36b1f6-f0a7-4489-ae41-e8aafd58a8ad";"LOW_Githyanki_Male_GithyankiProdigy_MentalImage";"LOW_Githyanki_Prodigy_MentalImage";"Ptaris' Mental Image";
"9b4800c1-3bd0-4709-b92a-9f9742187f9f";"BOOK_LOW_CountingHouse_AccountingBook02";;"Accounting Book - II";
"9b5d79a8-98ad-4d67-9730-ba0453eee488";"MAG_BG_Darkfire_Shortbow";"MAG_BG_Darkfire_Shortbow";"Darkfire Shortbow";"This length of yew was polished in a lacquer made from the mingled, cooled, and refined breath of a gold and silver dragon. "
"9b635078-a2d7-4cd6-8359-c69d2e3999a4";"BOOK_WYR_WyrmRockPrison_PrisonLog_ToyMakerEntry";;"Prison Log";
"9b94fd74-bcee-4d30-8862-0a18ae65541b";"MAG_Projectile_Shoes";"MAG_Projectile_Shoes";"Slinging Shoes";"These shoes were formerly enchanted to return to their owner's feet. This caused a great deal of trouble for owners, who, while wearing a slipper or a nice heeled number, kept being kicked in the ankles by jealous footwear."
"9be27f50-d3b7-429f-a489-7de9d7975a36";"BOOK_LOW_SharranCloister_ArtefactMissionAgentRoster1";;"Mission Roster";
"9be43b61-6cd4-42d7-ad3b-a7febcd68bfc";"UNI_VoloFate_SlayerBook";;"Regarding the Slayer";
"9be48133-7a5d-4515-ad2d-fbbce695c25c";"QUEST_IRN_IronThrone_ReinforcementsMarker";"OBJ_GenericImmutableObject";"Bubbling Emergence";
"9c0b228c-8330-4407-9877-3b980810a1ae";"MAG_Steadfast_Maul";"MAG_Steadfast_Maul";"Steadfast Maul";"Steadfast Edwina of Icewind Dale wielded this maul for many years before pursuing her desired career of fiction writing. She wrote crime novels set in Waterdeep for thirty years, and died largely unrecognised. But happy."
"9c10ac72-da07-4aca-a2ce-3d04d1ce3485";"UNI_TWN_NecklaceOfCharming";"TWN_NecklaceOfCharming";"Shar's Temptation";"The inlaid jewels are so rich in colour, so deep in hue, you could lose yourself in them."
"9c2bea0d-6eda-4df9-885c-83a1e60310dc";"BOOK_LOW_BaldursMouth_NewDirection";;"Pivot to New Target";
"9c3fcbb2-d080-49bd-b88a-4bf48a4080a8";"UNI_WYR_Circus_ClownWaist";"OBJ_BodyPart_Generic_Torso";"Clown's Severed Pelvis";"A pelvis, sundered from the rest of the body, still clothed in the stained tatters of a clown costume."
"9c475429-a847-49e4-b1dd-f27137f80b76";"UNI_TWN_MissingDogPet";;"Missing Dog Poster";"The grimy scroll includes a child's drawing of their fluffy friend."
"9c57ef89-eb82-44d9-a2f7-e1709c5e58a8";"BOOK_LOW_Sewers_HeadlessVictimTornPage_01";;"Torn Journal Fragment";
"9c795c3f-43c8-48b1-96e1-dbe4f93f63e8";"BOOK_LOW_SteelWatchFoundry_TalisTactics";"BOOK_LOW_SteelWatchFoundry_TalisTactics";"Talis Tactics - Ultimate Trick Book";
"9c96bc7d-5546-4f0b-8980-286325050e23";"CONS_Elixir_Blood_Elf";"OBJ_BloodPotion_Elf";"Elixir of Elven Elegance";"One of Blood Vendor Araj Obladra's elixirs, distilled from a specific sanguine quality, and with properties aligned to an equally specific race."
"9c9ab384-ae1f-4b0b-9c2d-441c16a0f1a9";"BOOK_LOW_Gazette_OldArticle026";;"Article";
"9cbdc729-696e-4cda-a155-51f02a94d012";"BOOK_GLO_VossContactInSharessCaress";;"Letter to Voss";"A message to Kith'rak Voss from an unknown contact suggesting a meeting in Baldur's Gate."
"9cd26812-b428-45be-9fa9-8ef55856c52b";"CONS_Elixir_Blood_Tiefling";"OBJ_BloodPotion_Tiefling";"Elixir of Tiefling Vice";"One of Blood Vendor Araj Obladra's elixirs, distilled from a specific sanguine quality, and with properties aligned to an equally specific race."
"9ce563ca-82b0-4c28-bd82-8640fd0a5be3";"MAG_ElementalGish_ElementalInfusion_Ring";"MAG_ElementalGish_ElementalInfusion_Ring";"Ring of Elemental Infusion";"The mysterious gem set in this ring seems to change hues whenever you aren't looking."
"9cf8e8a9-16ee-4186-88b7-bdfcaa734e61";"MAG_Druid_Magic_Hide_Armor";"MAG_Druid_Magic_Hide_Armor";"Hedge Wanderer Armour";"This simple cured goat hide was enchanted by a travelling druid. A goatherd once helped her negotiate a strange maze of hedges, so she blessed all his goats in thanks."
"9cfae0fb-ef7a-430c-a6aa-6efffae4a690";"QUEST_GEM_Infernal_Diamond";"QUEST_LOW_Infernal_Diamond";"Infernal Diamond";"Supplies power to the House of Hope."
"9d36c10b-72a0-4dd1-a411-8f8a9d612f10";"BOOK_LOW_TheLodge_SocietyOfBrillianceLore4";;"'The Velkynvelve Pursuit'";
"9d5e056c-ee18-4489-94dc-a33d1bc7f228";"BOOK_LOW_BhaalTemple_MashasWeddingVows";;"Masha's Wedding Vows";
"9d5f838a-8595-490c-85d5-8a2a69414356";"ORIGIN_Minsc";"Origin_Minsc";"Minsc";
"9d836698-0cf8-49a6-9a1d-8b972e1f8e82";"BOOK_LOW_GeneralGoodsStore_FlamingFistApproved";;"Flaming Fist Company Applications Approved";
"9d85d943-06ce-4995-858c-5fbff5e41d65";"LOW_DevilsFee_Imp_Melee";"LOW_DevilsFee_Imp";"Gilded Imp";
"9d8db4db-e4c8-49a7-9b75-974202de8515";"CINE_MAG_TheCrimson_Shortsword";"MAG_TheCrimson_Shortsword";"Crimson Mischief";"When she was a girl, she toyed with nastiness and sadism. Children often grow out of this; they get hobbies. For Orin, that taste for cruelty fermented, and in a way she did find hobbies. Ones that screamed."
"9d8df2a1-b91f-4d5e-b5f2-53e12a50ce9d";"BOOK_LOW_MusicShop_DangerousTunes";;"Dangerous Tunes";
"9d96cd70-bb3c-4bc5-aa71-2ac8a629a379";"BOOK_LOW_Bibliophile_CuratedReccommendations";;"The Bibliophile Recommends";
"9dc4dafd-590a-44ec-8523-95136f46be9e";"DLC_TWITCH_Camp_Body";;"Chatterbox's Tabard";"Indigo cloth manipulated into elaborate patterns mark this outfit's wearer as a gregarious observer, listener, and conversationalist."
"9dc895b8-4247-44e3-a343-60622843ff09";"WYR_Posthouse_GortashCoronationPoster";;"Gortash Coronation Poster";
"9e054949-8251-438e-bbf5-7371815b5bea";"Humans_Female_CountingHouseGuard_Melee";"LOW_CountingHouse_Melee_Human";"Counting House Enforcer";
"9e178797-a8c6-4a73-a124-90518a4e7cc6";"BOOK_LOW_Graveyard_CombinationNotes01";;"Flower Preservation Notes";
"9e259ea7-291f-41bd-b275-cc49edba3bb6";"MAG_ElementalGish_BaneOnElementalWeaponDamage_Gloves";"MAG_ElementalGish_BaneOnElementalWeaponDamage_Gloves";"Gloves of Baneful Striking";"The slightest movement of leather makes a dark energy seep out of the gloves."
"9e31fd58-c2a6-487c-9054-913aecd5ce32";"QUEST_HalsinQuest_HalsinDagger";"HAV_MAG_ShadowRending_Dagger";"Promise";"A leafy pattern is carved into the dagger's blade. It glows faintly in the dark."
"9e6fbe35-e0fd-4b3a-be5b-b75935e17fc0";"UNI_WYR_PaintingPuzzle_SolutionPainting3";"UNI_WYR_PaintingPuzzle_SolutionPainting3";"Cell";"The red haired man languishes in prison, guarded by cruel buffoons."
"9e71f7b4-be08-4589-bfee-1c0a13922a6c";"BOOK_LOW_SteelWatchFoundry_RivesFailures";;"Rives' Failures as a Banite";
"9e8f0ce6-c344-47f9-bb99-202cdd2f7d73";"MAG_CQCaster_GainArcaneChargeOnDamaged_Robe";"MAG_CQCaster_GainArcaneChargeOnDamaged_Robe";"Bided Time";"Revenge is best served. Hot or cold makes no difference. "
"9e90efe2-200a-4923-a597-ddc044e704f2";"MAG_Illithid_Carapace_Gloves";"MAG_Illithid_Carapace_Gloves";"Cerebral Citadel Gloves";"The taut violet leather is drier than snakeskin, and puckered at each knuckle with shallow mouth-shaped pits. "
"9ebb9117-a0ae-46f2-a243-8d67650e9586";"Underwear_Halsin";"ARM_Underwear_Halsin";"Halsin's Underwear";"Why does it smell like a herb garden? "
"9ec85228-c7b9-45a6-891b-4f02b509f99c";"BLD_MFL_Nautiloid_Tentacle_ColonyEntrance";;"Dormant Flesh-Stalk";
"9ee5433b-ce71-4de4-871d-04f918c318ae";"UNI_WYR_Circus_Pitcher";"WYR_Circus_Pitcher";"Eternal Carafe of Wine (Or Sometimes Acid)";"Each morning, this carafe refills with wine. Sometimes, however, instead of wine, it refills with indigestible acid."
"9eed107f-ff11-4f50-ac7a-6a8b8344e148";"MAG_BG_BlightBringer_Shortbow";"MAG_BG_BlightBringer_Shortbow";"Blightbringer";"Conducting a series of increasingly sick rituals - involving the ashes of a gnome and silkworms fed fat on the corpse of a dwarven cleric - the goblin shaman Kirruk Redrats created this deadly bow. "
"9ef83eb7-8f46-42ea-a93c-5045efa73539";"BOOK_GLO_GeneralLoreBook_SeluneHealingLore";"BOOK_GLO_GeneralLoreBook_SeluneHealingLore";"Selûne's Devotee ";
"9f039d20-03d7-4a9f-b21d-0864c1e9e9ce";"BOOK_GLO_GeneralLoreBook_SpeakingWithSpirits";;"The Amiable Art of Necromancy";
"9f4aacdc-0e1a-4841-8c57-b37fc72e9ba1";"BOOK_LOW_BaldursMouth_Gazette_Article092";;"Article";
"9f8a0a1c-b1f0-4f09-93eb-de364f1063f1";"UNI_Cazador_FeignDeathPotion";;"Mysterious Elixir";"The anonymous liquid in this draft is not viscous but moves with an unusual lethargy when tilted. "
"9fa7c8d9-f471-41f1-8f9f-3e71a16a417f";"BOOK_LOW_TheLodge_EvilTheory";;"On the Origins of Evil";
"9fcd7906-d14e-4f42-acbc-1f9e2330a804";"PUZ_MF_Brain_Part_H";;"Speech Node";
"9fce2e7c-b3dc-449f-b86c-2c0ea6b5a0d2";"BOOK_GLO_GeneralLoreBook_AFableOfModrons";"BOOK_GLO_GeneralLoreBook_AFableOfModrons";"Lacie and the Modrons";
"a004f9f6-ec53-4cc3-a979-ddafab10d653";"BOOK_LOW_SerialKiller_InvestigationNote01";;"Record of Ownership";
"a00d11ab-07ea-47b0-9081-6ab3b92ad8fb";"BOOK_LOW_SharranCloister_MartialCatechism";;"Martial Catechism";
"a018f64e-bb1b-45f8-9a20-0e8f0c7b0e1f";"BOOK_LOW_Cazador'sPalace_VampiresBeforeVellioth";;"Vampires before Vellioth";
"a0416061-5122-48ff-99b1-52a55d88fe58";"BOOK_LOW_BaldursMouth_Gazette_Article085";;"Article";
"a055bdc7-af41-4a02-95c5-49309bd5ec6c";"BOOK_LOW_WaterQueen'sHouse_HandsOfTheDrowned";;"Ceremonial Practices for Initiate Umberlants";
"a0712b30-9165-4556-8689-6146bc78c80f";"BOOK_LOW_DockWarehouse_RedhammersJournal";;"Redhammer's Journal";
"a09e62c3-55fa-4e3f-b3fd-a0facaac40f5";"BOOK_UNI_LOW_HoH_TamingHope_PartOne";;"Taming Hope: Part One";
"a0bc3295-c01d-405e-8396-e0fa7e1e5340";"MAG_BG_OfDevotion_Shield";"MAG_BG_OfDevotion_Shield";"Shield of Devotion";"Any tales about the Paladins of Velen are so ancient as to be almost certainly hearsay. Irrefutable, however, is the powerful blessing they left on this ancient shield, which inspires heart-fluttering bravery to this day."
"a0dfac7c-c6ea-44f1-a12d-b5e67887ae8e";"MAG_Critical_BolsteringCritical_Armor";"MAG_Critical_BolsteringCritical_Armor";"Torment Drinker Armour";"Timid, god-fearing Cat Burroughs was dizzyingly happy when an angel courted her one summer. But in the autumn, when he shamefacedly revealed he was not an angel but an incubus of the Hells, Cat flew into a rage, slew him, and fashioned this armour from his wings and still-warm bones. "
"a0e95c42-150d-4158-90c2-59992dea3b2b";"UNI_TWN_Morgue_SurgeonsInstructions";;"Notice";
"a134466e-333b-4bf5-a65b-6a717fdaf044";"QUEST_END_Thrall_Sorcerer";"KillerReplica_Sorcerer";"Metamage Persecutor";
"a14e7627-3c20-49de-b213-cb726c0576db";"BOOK_LOW_GeneralLowerCity_JobSeeker";;"Opportunity to work with a master artisan";
"a189686a-cfcf-4157-9c18-f7a8e7f0be87";"MAG_Justiciar_Shield";"MAG_Justiciar_Shield";"Justiciar's Greatshield";"It's never the shield that kills you - but hearing your frantic steel thudding uselessly against this reinforced oak in the darkness is a good sign the end is near. "
