Name;UUID;Type;Rarity
ALCH_Ingredient_Part_WorgFang;247e7543-f8e6-477e-af66-550996e9131f;Object;RARITY_UNKNOWN
BASE_ALCH_Extract;00000000-0000-0000-0000-000000000000;Object;RARITY_UNKNOWN
BASE_ALCH_Extract_Air;8b8010ad-6b25-4cda-8900-cf3e00805626;Object;RARITY_UNKNOWN
BASE_ALCH_Extract_Earth;497effc5-d8d9-4c6c-afea-7accc889b1b4;Object;RARITY_UNKNOWN
BASE_ALCH_Extract_Fey;261a1755-0688-492c-a272-21b0842c9a69;Object;RARITY_UNKNOWN
BASE_ALCH_Extract_Fire;a3ada9c2-8e98-4fd2-8953-a47b0dd9a9fa;Object;RARITY_UNKNOWN
BASE_ALCH_Extract_Shadow;5a02b765-c414-43da-a88c-e1453b6c2e4b;Object;RARITY_UNKNOWN
BASE_ALCH_Extract_Water;3c54906f-cc2c-49e5-a9a3-64204688f872;Object;RARITY_UNKNOWN
ALCH_Extract_AcornTruffle;69e2d2d1-3617-4f8b-8c40-3eb0ad71f521;Object;RARITY_UNKNOWN
ALCH_Extract_AutumnCrocus;9a35caa4-86f4-4542-b46d-9550e815618d;Object;RARITY_UNKNOWN
ALCH_Extract_Balsam;a31d379e-b7fa-4d2b-bf16-80347e9f4a23;Object;RARITY_UNKNOWN
ALCH_Extract_BehirScales;f3f194fc-7a13-4e01-89fd-cf1cafb17297;Object;RARITY_UNKNOWN
ALCH_Extract_BeholderEye;a9ef5d89-a2e0-49b4-b9ab-8a3b75e85a45;Object;RARITY_UNKNOWN
ALCH_Extract_Belladonna;ec632c57-bc8a-4f01-940b-b985adc58336;Object;RARITY_UNKNOWN
ALCH_Extract_BlackOleander;60dcc511-946e-4bc0-9127-ac7fefab7df2;Object;RARITY_UNKNOWN
ALCH_Extract_Bonecap;a9023a22-3d82-414a-aefc-e29fc5ca9f67;Object;RARITY_UNKNOWN
ALCH_Extract_BullywugTrumpet;c838bd3d-9943-44dc-8903-35d30ae6e385;Object;RARITY_UNKNOWN
ALCH_Extract_CarrionCrawler;6f7be25a-a0eb-4b98-81e6-56f35c25b2c1;Object;RARITY_UNKNOWN
ALCH_Extract_ChasmCreeper;8fc068d8-7a56-42a6-8a48-91f0b9fbf303;Object;RARITY_UNKNOWN
ALCH_Extract_CloudGiantFinger;9047c28f-7eee-4268-94e0-9144a4864175;Object;RARITY_UNKNOWN
ALCH_Extract_ConstructPart;ea8bc956-7834-4618-af70-0ea0c8f9ea37;Object;RARITY_UNKNOWN
ALCH_Extract_CorpseRose;a2f0c692-183f-42dd-8ee5-545f18820a7e;Object;RARITY_UNKNOWN
ALCH_Extract_Daggeroot;fc04bc03-be3e-4cdb-901a-f6d33a537967;Object;RARITY_UNKNOWN
ALCH_Extract_DivineBoneShard;b651dd4e-121f-4cb1-9bb0-975e07ab7df1;Object;RARITY_UNKNOWN
ALCH_Extract_DragonEggMushroom;ea7e0cc0-fe51-43b0-ba8b-4d955ec58941;Object;RARITY_UNKNOWN
ALCH_Extract_EagleFeather;8d1080b3-e1d8-4c71-9dfb-459c4600fef5;Object;RARITY_UNKNOWN
ALCH_Extract_FireAmber;290c1dbc-08e8-45dc-bfb0-f45dc5bb87e2;Object;RARITY_UNKNOWN
ALCH_Extract_FrostSalamander;b00e1d1b-4421-4711-8de3-6ef15d0117b5;Object;RARITY_UNKNOWN
ALCH_Extract_GauthEye;5f98a738-6249-418f-b50a-e478477962a0;Object;RARITY_UNKNOWN
ALCH_Extract_GremishkaTail;75f47914-f32c-4845-876d-e152ddfc3014;Object;RARITY_UNKNOWN
ALCH_Extract_HillGiantFinger;a1e2a4f8-7af0-4379-a2c2-f0ab5ee84b05;Object;RARITY_UNKNOWN
ALCH_Extract_HookHorrorClaw;c5e1a9c9-a691-494b-ae3d-d290198b3f6d;Object;RARITY_UNKNOWN
ALCH_Extract_HyenaEar;eb9ac491-ef6b-4163-9819-b91d11a7d6f2;Object;RARITY_UNKNOWN
ALCH_Extract_IceMephitHeart;e922193d-916c-4f70-9ec6-15e29e6f5314;Object;RARITY_UNKNOWN
ALCH_Extract_ImpPatagium;3bb0fa56-00e5-4a22-b6d5-641d7fd811d3;Object;RARITY_UNKNOWN
ALCH_Extract_IntellectDevourer;10db3d0b-b798-471f-81b6-58395adff3fa;Object;RARITY_UNKNOWN
ALCH_Extract_KiRinHair;4ee2434e-ca76-4e96-926b-49f7a20004c3;Object;RARITY_UNKNOWN
ALCH_Extract_Laculite;bde5ba94-db83-4855-adcb-ba585416d37f;Object;RARITY_UNKNOWN
ALCH_Extract_LolthsCandle;b342d1bf-2c36-40e4-bd29-1d5b7fb25c5a;Object;RARITY_UNKNOWN
ALCH_Extract_MagmaMephitHeart;e30f5da5-3195-4105-84de-4054f48e2ec2;Object;RARITY_UNKNOWN
ALCH_Extract_Mergrass;d08620da-0fa0-413a-88e7-631f901c568e;Object;RARITY_UNKNOWN
ALCH_Extract_MudMephitWing;081204a7-83e3-4d8d-8609-cb70008d8736;Object;RARITY_UNKNOWN
ALCH_Extract_Mugwort;b707f039-af1d-456d-a606-1604f1d776c1;Object;RARITY_UNKNOWN
ALCH_Extract_MyconidSpore_Confusion;2ebad980-402d-4178-84dd-e41bb10155ce;Object;RARITY_UNKNOWN
ALCH_Extract_MyconidSpore_Haste;824f8096-3bcd-4c2e-aff7-3aa07c396ae1;Object;RARITY_UNKNOWN
ALCH_Extract_MyconidSpore_Poison;921111eb-7ae5-466f-b9ff-4ad66ffcc2d6;Object;RARITY_UNKNOWN
ALCH_Extract_Nightlight;83b2f9b8-9f69-41c3-a2b8-d3b34fea9f33;Object;RARITY_UNKNOWN
ALCH_Extract_NightOrchid;4416dcc3-c469-4e59-90db-ba9a3ac05846;Object;RARITY_UNKNOWN
ALCH_Extract_NothicEye;b2730900-61b4-4ffe-9fbe-c77f128d7f17;Object;RARITY_UNKNOWN
ALCH_Extract_OchreJellySlime;d0886ef5-a9a3-4e2a-af6c-753f757dce6a;Object;RARITY_UNKNOWN
ALCH_Extract_PegasusFeather;a85d14c0-7144-49bd-8664-b24ba4ef0fff;Object;RARITY_UNKNOWN
ALCH_Extract_PlanetarFeather;36e1bfca-e983-458c-8eb7-597af32f7644;Object;RARITY_UNKNOWN
ALCH_Extract_PurpleWorm;73b78376-2690-4f14-bc68-e1f52a9004b1;Object;RARITY_UNKNOWN
ALCH_Extract_RoguesMorsel;d85f7014-8063-4eaa-a904-f51cbf59cff6;Object;RARITY_UNKNOWN
ALCH_Extract_ScryingEye;8994ae94-f6a4-479f-9dbd-75b6913a3a0e;Object;RARITY_UNKNOWN
ALCH_Extract_Shadowcursed;a602b074-9743-4ef8-b9ed-e8ba9aa68949;Object;RARITY_UNKNOWN
ALCH_Extract_ShadowrootSac;a6015724-3ee4-4398-b157-a33b1024a7d4;Object;RARITY_UNKNOWN
ALCH_Extract_SpiderGland;1d4227ab-0f38-48fe-bee0-e15b0118fc55;Object;RARITY_UNKNOWN
ALCH_Extract_SnakeFang;09bf68c6-db55-4405-b6dd-ba2d9a38e1ca;Object;RARITY_UNKNOWN
ALCH_Extract_SwarmingToadstool;8f392687-af6e-491d-891f-0c3e6627a7c5;Object;RARITY_UNKNOWN
ALCH_Extract_SylvanStone;c335c7b7-7495-48ec-b1cb-b2218e1dc6f3;Object;RARITY_UNKNOWN
ALCH_Extract_TongueOfMadness;50b5475a-7f63-45d5-8158-6cdc8c6de31c;Object;RARITY_UNKNOWN
ALCH_Extract_UnicornHorn;cecf2e17-8922-45b7-8841-f49415b9a688;Object;RARITY_UNKNOWN
ALCH_Extract_ViridianCrystal;79eba88f-c3a8-481a-84e3-304354b6725c;Object;RARITY_UNKNOWN
ALCH_Extract_Weavemoss;8d9e5180-6120-45a5-a464-7b9a461a4343;Object;RARITY_UNKNOWN
ALCH_Extract_Wispweed;95356040-914c-4efa-8e5c-6555ce56db50;Object;RARITY_UNKNOWN
ALCH_Extract_WoodBark;19d0c788-596c-4893-ac4a-bd609ed69753;Object;RARITY_UNKNOWN
ALCH_Extract_WorgFang;314a234e-549d-41c0-992a-5a3765215eec;Object;RARITY_UNKNOWN
ALCH_Extract_WyvernStinger;13aa0c56-538e-4a7c-a4d1-115e2704a274;Object;RARITY_UNKNOWN
ALCH_Extract_XornScales;36e2ac7a-5799-4949-8cc6-0d9ea1818dbe;Object;RARITY_UNKNOWN
ALCH_Extract_YellowMuskCreeper;fdf1889d-ae81-43a9-8848-74c6edea2b37;Object;RARITY_UNKNOWN
ALCH_Solution_Elixir_Alertness;17066367-7b64-402e-951d-9dcc1407c278;Object;Uncommon
ALCH_Solution_Elixir_ArcaneAcuity;7d1699d9-c3fa-4761-9718-28230f78420b;Object;Rare
ALCH_Solution_Elixir_Bloodlust;45a775f8-2cf9-440d-b9eb-4ee5f17efca8;Object;Uncommon
ALCH_Solution_Elixir_Barkskin;cc1a8802-675a-426b-a791-ec1d5a5b6328;Object;Uncommon
ALCH_Solution_Elixir_Concentration;45cdcf69-bfd2-4311-a883-3f3631ab3959;Object;Uncommon
ALCH_Solution_Elixir_Criticals;44cd95a7-4791-4ace-bea0-a5ca4421171b;Object;Rare
ALCH_Solution_Elixir_Darkvision;0f2ccca6-3ce8-4271-aec0-820f6581c551;Object;Uncommon
ALCH_Solution_Elixir_Enlarge;0aacb1f9-116a-45ec-9b0c-cb436301d4b2;Object;Uncommon
ALCH_Solution_Elixir_Freedom;b8a2f9e4-3b5e-4418-af05-5ca3cd40dd71;Object;Rare
ALCH_Solution_Elixir_Meditation;6f328fc5-6f54-4aad-959d-0825290a2763;Object;Uncommon
ALCH_Solution_Elixir_Meditation_Greater;8c7656f5-507a-4cee-8e15-320c968539f0;Object;Uncommon
ALCH_Solution_Elixir_Meditation_Superior;fb16d5a8-866f-4c17-9591-0df1372b49c9;Object;Rare
ALCH_Solution_Elixir_Meditation_Supreme;4f17f210-9cde-4dad-80b5-fc4f9ddb1e1f;Object;VeryRare
ALCH_Solution_Elixir_SeeInvisible;d106106a-3905-4acb-a24a-764940b61d9c;Object;Rare
ALCH_Solution_Elixir_Tadpole;d44a454c-3a09-4b93-b982-79f7ee019703;Object;Rare
ALCH_Solution_Grenade_Light;c3236e6e-21e4-4e39-a5b4-fda105d8ce3f;Object;RARITY_UNKNOWN
ALCH_Solution_Grenade_SporesConfusion;cbc47f2b-b88a-4bd8-99cd-aacc2dc2ea44;Object;Uncommon
ALCH_Solution_Grenade_SporesHaste;6008231b-9f5a-44f6-8050-14586b7626fd;Object;Uncommon
ALCH_Solution_Grenade_SporesToxic;9320005f-18c6-4c2b-be7f-e168d3b15573;Object;Uncommon
ALCH_Solution_Grenade_Web;a4d98266-948b-4467-96cd-6a316f37ceda;Object;RARITY_UNKNOWN
ALCH_Solution_Oil_AttackBuff;3383e241-4d1c-41ad-bc81-fc548fa9062d;Object;Uncommon
ALCH_Solution_Oil_Bane;08789f74-3f63-4e7c-8288-b8d873542c15;Object;Rare
ALCH_Solution_Oil_Combustion;bb750807-895b-468d-81e1-4378797d11ca;Object;Rare
ALCH_Solution_Oil_DamageAttackBuff;955d3880-3d10-4fb5-845b-96b6b52aef9a;Object;Uncommon
ALCH_Solution_Oil_Frost;3e4ce3e8-fbae-4e78-9198-e4c15485a928;Object;Rare
ALCH_Solution_Oil_Reduce;01985597-fceb-47d1-93ae-9cc9928ed9e7;Object;Uncommon
ALCH_Solution_Oil_RemoveResistanceFire;bd118cc0-eb90-412d-8229-6749f42df5c6;Object;Uncommon
ALCH_Solution_Oil_Wizardsbane;e4f7cb7f-1cb3-411b-b078-f4ac25b750a8;Object;Uncommon
ALCH_Solution_Potion_DetectThoughts;91da7fe8-a5f7-4132-9096-e8da4916a42e;Object;RARITY_UNKNOWN
ALCH_Solution_Potion_FeatherFall;179cfdd4-40ef-4f5c-ba6e-8c13f20aadc9;Object;RARITY_UNKNOWN
ALCH_Solution_Potion_Flying;8b870692-8491-4f1b-9b5c-58cb0b47a62b;Object;Rare
ALCH_Solution_Potion_Jump;7406ffa4-930c-437f-b201-57b951e5165f;Object;RARITY_UNKNOWN
ALCH_Solution_Potion_Remedy;ae9a9360-7cbe-4f72-8bea-1dd5747c180d;Object;Uncommon
ALCH_Solution_Potion_Rest_Lesser;b0ff8d30-5825-49d4-8cd4-ebf3a3d0a024;Object;Rare
ALCH_Solution_Potion_Rest_Greater;4d801c1a-691e-47c8-88e7-78367b4e2c8e;Object;VeryRare
UNI_BrilliantRetort;11f7c9b6-6210-44f2-ae59-2f61f6ad7563;Object;Rare
OBJ_Bomb_Sunflash;5e282d02-6a10-44cb-9737-9d52aab0701c;Object;VeryRare
OBJ_CrystalWall;10051779-42d5-4bc6-8d55-10f6ce504758;Object;RARITY_UNKNOWN
Food_Giant_Hamster;c6910189-d120-42cd-9277-1e6c7d7bb772;Object;RARITY_UNKNOWN
OBJ_ResonanceStone;a7249edb-3444-4194-8f50-7189be6b46fc;Object;RARITY_UNKNOWN
OBJ_ResonanceStoneLegless;a7edf7ca-1999-4d2c-b1bf-035d6e2b9e6e;Object;RARITY_UNKNOWN
OBJ_Keychain;ee329627-dbee-405f-b9a6-b260de9ad34c;Object;RARITY_UNKNOWN
OBJ_StuffedHead;2c0ec18b-9fa0-4e28-aca0-1f66a46049f7;Object;RARITY_UNKNOWN
OBJ_Dead_Pixie;f6d1950c-8823-4c90-bcea-466de1a8f336;Object;RARITY_UNKNOWN
OBJ_WoodenPatchwork;f926d854-83a2-4c6c-84ed-ca38aa37861c;Object;RARITY_UNKNOWN
CLIMB_Crate;24d8db62-65d4-41f1-8d6a-2e7fd05cf85f;Object;RARITY_UNKNOWN
DLC_OBJ_Dye_Larian;dfb0bd5d-e4ed-4bd3-bcfe-45195260e7dc;Object;RARITY_UNKNOWN
BOOK_GEN_Factions_OriginsofZhentarim;acb6b30e-4f55-48cb-8f5e-cbc33be9ad22;Object;RARITY_UNKNOWN
BOOK_GEN_Planes_AdventuresMorrowAstral;f3e33547-67fc-4383-a115-f286df2613bb;Object;RARITY_UNKNOWN
BOOK_GEN_Planes_AdventuresMorrowFeywild;47a7f088-f9f8-4150-84f3-0dd31e425511;Object;RARITY_UNKNOWN
BOOK_GEN_Planes_AdventuresMorrowRavenloft;12729021-17da-4aee-9afe-522b451a6c73;Object;RARITY_UNKNOWN
BOOK_GEN_Planes_AdventuresMorrowElementalAir;62fbbde5-ec9e-494e-8182-6da86badebb8;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_HouseholdPrayer1;ada27df4-16bc-4139-92cb-8103a0a278cf;Object;RARITY_UNKNOWN
BOOK_GEN_Races_HalflingRhymes1;59a92135-4427-4fcd-99bc-c60e705626fa;Object;RARITY_UNKNOWN
BOOK_GEN_Factions_SecretSocieties1;12c5d5df-1f2e-48d4-948c-861db9510b5a;Object;RARITY_UNKNOWN
BOOK_GEN_Factions_FlamingFistPoster;6f28e5f2-8559-476a-b82c-b43614b71232;Object;RARITY_UNKNOWN
BOOK_GEN_Races_GoblinsMockingMaglubiyet;d9f84cce-72d1-4bc4-8d34-1b1a265a77eb;Object;RARITY_UNKNOWN
BOOK_GEN_Planes_CityofJudgment;e8183f9e-217a-49a9-96ae-b61329e78a5f;Object;RARITY_UNKNOWN
BOOK_GEN_Races_DrowSeldarineSchism;f0888a67-6099-40aa-93b4-812d6118cace;Object;RARITY_UNKNOWN
BOOK_GEN_History_SunderingOghmaLetter;e188543b-47c2-4982-bd97-e108390a0762;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_AforAzuth1;fab86448-9438-47dc-a035-1735012efda9;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_AforAzuth2;8caea82b-1f0f-4dc4-a674-316291c48db4;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_AforAzuth3;f113c497-7a39-4fc2-9013-5277b2952f1b;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_AforAzuth6;db86e4c5-02d2-453d-8e21-c36df29491c8;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_AforAzuth7;ccc1b5bf-e5a2-4342-999c-56c60c10f589;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_AforAzuth9;dfa7fc05-bef4-4de5-b950-42dadeaac3b1;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_AforAzuth11;1d469c41-6f49-408a-9093-24eee76b5c6e;Object;RARITY_UNKNOWN
BOOK_GEN_FablesofFaerun1;fa9c1179-5b54-45f8-b451-85b9c463f65c;Object;RARITY_UNKNOWN
BOOK_GEN_FablesofFaerun2;a4f87897-1d2b-41da-9b51-8f403df53bb8;Object;RARITY_UNKNOWN
BOOK_GEN_FablesofFaerun3;d5ec3a05-e479-4ee4-9803-b17ff55bfa1d;Object;RARITY_UNKNOWN
BOOK_GEN_Races_FablesofFaerun4;2e445358-15a4-4f46-8828-2f283f1b5427;Object;RARITY_UNKNOWN
BOOK_GEN_Races_FablesofFaerun5;029ea937-6abf-407b-bdd8-5b58aa2a0853;Object;RARITY_UNKNOWN
BOOK_GEN_History_AbsoluteMonsterAlliance;a0670a06-0e59-48f0-acae-7a89da302074;Object;RARITY_UNKNOWN
BOOK_GEN_World_IntroToTheWeave;6f4a329d-6efd-44e1-92a9-8a32f981fa0e;Object;RARITY_UNKNOWN
BOOK_GEN_History_FFElturelTranscript;79ecffbe-ee7f-44bb-9131-393e4ec8fade;Object;RARITY_UNKNOWN
BOOK_GEN_History_SensibleLiving12;ee8d1b5e-489c-4d7a-9a2c-9f3f3b275341;Object;RARITY_UNKNOWN
BOOK_GEN_Races_TieflingAutobiography;a9c63ba9-f0ff-4f0d-9ca4-af414fdb83ee;Object;RARITY_UNKNOWN
BOOK_GEN_Races_ScandalousCambionPlayInterview;faa68d8e-2ff9-40da-b8f9-ccb4ff5330c4;Object;RARITY_UNKNOWN
BOOK_GEN_Races_OralHistories_MFGith;baed9260-f84f-460e-8450-33fb6bed7ba4;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_SharSeluneConflict;9d0cbc40-3777-418f-8047-38e18dde2400;Object;RARITY_UNKNOWN
BOOK_GEN_History_ElturelDoomDocument;a558703e-1b5a-46bf-aa25-a098b8aee027;Object;RARITY_UNKNOWN
BOOK_GEN_Races_SoothsayerAccount;da15599b-dcf5-4e98-b8c6-35c1769ee7dc;Object;RARITY_UNKNOWN
BOOK_GEN_World_JourneyThroughChult;154cdc87-f633-4d45-b7b4-be0cf45e8258;Object;RARITY_UNKNOWN
BOOK_GEN_World_GuideRisenRoad;2aed64cd-0eb0-4351-9259-183d3f345910;Object;RARITY_UNKNOWN
BOOK_GEN_World_GuideOuterCity;ea3786b5-2219-454c-87de-31743d34d359;Object;RARITY_UNKNOWN
BOOK_GEN_World_GuideLowerCityInns;2a5ebe78-425c-4455-ab75-e1d42e43c553;Object;RARITY_UNKNOWN
BOOK_GEN_World_FringePhilosophy5;1e4b31e9-b7ee-4ac5-af52-79050c047dfa;Object;RARITY_UNKNOWN
BOOK_GEN_World_OralHistories_OathbreakerPaladins;8c5d52d8-310e-47c4-8991-dbaf9aafe762;Object;RARITY_UNKNOWN
BOOK_GEN_Races_PurgedPalate1;b148c167-2073-4aec-99f5-c82b4953d543;Object;RARITY_UNKNOWN
BOOK_GEN_World_GuideOnHags001;a631e116-8d6d-44ad-a053-be050d6c638f;Object;RARITY_UNKNOWN
BOOK_GEN_World_BGPeacockLetter;cf92871b-0d72-45f6-a976-608ffa73502a;Object;RARITY_UNKNOWN
BOOK_GEN_World_ApproachableEast1;2fce8bfc-79e4-40d9-92c0-56707dd08343;Object;RARITY_UNKNOWN
BOOK_GEN_World_ApproachableEast2;df6a6026-e23e-49ed-a245-8ac03165f9df;Object;RARITY_UNKNOWN
BOOK_GEN_World_ApproachableEast3;1b6c0e9b-da93-4490-9b24-5f488317ebec;Object;RARITY_UNKNOWN
BOOK_GEN_World_ApproachableEast4;f4bca6c4-3edb-4845-b718-2275e3681072;Object;RARITY_UNKNOWN
BOOK_GEN_World_ApproachableEast5;fac28dde-6a46-4e30-9e77-aa31e7db6a87;Object;RARITY_UNKNOWN
BOOK_GEN_World_ApproachableEast6;410522a4-b282-4371-bfaa-e150b19adc31;Object;RARITY_UNKNOWN
BOOK_GEN_World_ApproachableEast7;e8b000dd-a827-4361-9114-d9017514f04d;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_DeadThreeCase;65edc2b5-b666-4c12-ad5a-e105cae24f07;Object;RARITY_UNKNOWN
BOOK_GEN_Planes_SoulCoinsTreatise;97423da0-582b-42e3-90ed-ee219afed495;Object;RARITY_UNKNOWN
BOOK_GEN_World_GuideOnHags002;10439139-fe1d-4aaa-8cee-5acf8f5dcbfd;Object;RARITY_UNKNOWN
BOOK_GEN_History_BhaalspawnMissives;d35d8106-2d83-4ae0-bfca-15a7b413a32a;Object;RARITY_UNKNOWN
BOOK_GEN_Faction_ThievesGuildHiddenRulers;6084f8e4-20f7-426c-8a08-ec1c9ac012c7;Object;RARITY_UNKNOWN
BOOK_GEN_Races_RealmAccordingToBumpo001;c8571ea2-ac5b-4b49-b806-1553c5a1cbbe;Object;RARITY_UNKNOWN
BOOK_GEN_World_SensibleLiving4;f34aea56-8a85-4e55-915c-a67cc8cadfc8;Object;RARITY_UNKNOWN
BOOK_GEN_Races_CurseofVampyr;4c060abe-ce49-49c4-b7d4-b2e1c75d6f13;Object;RARITY_UNKNOWN
BOOK_GEN_World_OralHistories_LuirenAbeirSpellplague;c41ea64e-04e4-41a8-be6f-575a68d944b7;Object;RARITY_UNKNOWN
BOOK_GEN_World_GatekeeperPamphlet;52ffdaa6-b2b5-4257-ab0d-631f81434f05;Object;RARITY_UNKNOWN
BOOK_GEN_History_SarevokDiaryEncounter;dfe0b5c7-e9cd-42a9-af6c-714ba68ef187;Object;RARITY_UNKNOWN
BOOK_GEN_History_BhaalspawnTestimonials;b4e15cb9-b7f9-4a35-b58b-cee52699abe6;Object;RARITY_UNKNOWN
BOOK_GEN_World_MissingStatueNotice;db060369-0926-4730-a647-ab19ba2d8ed3;Object;RARITY_UNKNOWN
BOOK_GEN_Faction_OrderGauntletTenets;64a2cf4f-82cf-410f-a987-2c9cb9052e04;Object;RARITY_UNKNOWN
BOOK_GEN_World_AnnalsofBGOrigin;3a8e1749-7e68-4497-ae49-a86d4016c49d;Object;RARITY_UNKNOWN
BOOK_GEN_World_AdventuresofBalduran001;9cb501b9-2644-48cf-abad-382ec79c5837;Object;RARITY_UNKNOWN
BOOK_GEN_History_WondersofPhandalin;a7442d3d-a705-44e4-98b3-7674e8d468c0;Object;RARITY_UNKNOWN
BOOK_GEN_Gods_DeathandDivinityJergal;19170ddc-1a9e-4c2c-b793-1794fbb9b445;Object;RARITY_UNKNOWN
BOOK_GEN_World_MetatextResurrection;d82f1cad-4947-426d-8ebb-06115462cf3b;Object;RARITY_UNKNOWN
BOOK_GEN_Planes_Yeenoghu;ceb4f488-2c11-4e11-8ae7-fc049a6a7966;Object;RARITY_UNKNOWN
DEN_Apprentice_Antidote;25fea821-5ec1-4052-bd6c-60c249e72a79;Object;RARITY_UNKNOWN
QUEST_CaptureFlask;eab1eab0-17a0-471a-bd6f-9ccc988bc050;Object;RARITY_UNKNOWN
QUEST_Boo;96c02591-b827-4c05-b12b-a1c67464a6f9;Object;RARITY_UNKNOWN
QUEST_GOB_GoblinBoozeTub;8c5b446c-8114-4e3b-ad3e-d85d70d110ca;Object;RARITY_UNKNOWN
QUEST_GOB_GoblinBoozeTub_Poisoned;015ac04c-2568-4668-a672-339448c58154;Object;RARITY_UNKNOWN
QUEST_HAG_GrenadeFire;a0b56e94-bd59-4cfd-af1b-bb07ff95f931;Object;RARITY_UNKNOWN
OBJ_DEN_BadGruel;8ae93c63-7345-4ff4-8a7f-2c7cd23cbe10;Object;RARITY_UNKNOWN
QUEST_CHA_HeavyVase;ed7d57f9-cd5a-4fd4-bdf6-d8b8a6ee10b3;Object;RARITY_UNKNOWN
GOB_DestructibleCageFloor_Wood;00000000-0000-0000-0000-000000000000;Object;RARITY_UNKNOWN
QUEST_FOR_SussurBark;ea99e006-80e1-414a-8995-c03d92eaf170;Object;RARITY_UNKNOWN
QUEST_FOR_Adamant;a9cb6a33-c0b1-43fc-a40c-44e1c24b032a;Object;RARITY_UNKNOWN
QUEST_FOR_AdamantBar;c6e7eaf7-f823-41fb-8260-c33b89dd756d;Object;RARITY_UNKNOWN
UND_Noblestalk;48c679c1-b713-4d2f-9bba-1c43ed654404;Object;RARITY_UNKNOWN
UND_SussurTree;00000000-0000-0000-0000-000000000000;Object;RARITY_UNKNOWN
HAG_Mothers_Loathing;d4fc499a-945e-4e0b-a4db-ba6157281616;Object;RARITY_UNKNOWN
HAG_Broken_Promises;3575950d-c41a-448d-bb2d-cd08c78c88c6;Object;RARITY_UNKNOWN
HAG_Faltering_Will;4d37061a-901d-47d7-9c11-4237e34b98a1;Object;RARITY_UNKNOWN
HAG_Heart_Of_Stone;0e54d347-dffa-4d13-92c0-74c82decefba;Object;RARITY_UNKNOWN
HAG_Insanitys_Kiss;b1b5590b-e246-4e33-acaa-5984b2e2306f;Object;RARITY_UNKNOWN
HAG_Lost_Time;a46558fe-54a8-4720-a12e-7470e072a9d7;Object;RARITY_UNKNOWN
HAG_Lovers_Avarice;920dcb59-b732-4d97-ae1a-fadbb5955fe5;Object;RARITY_UNKNOWN
HAG_Missing_Pets;44da51b6-6d05-488c-9097-99dd6c795ed3;Object;RARITY_UNKNOWN
HAG_Stillborn;9d98eb5a-08c1-471a-84d5-76dbb098f160;Object;RARITY_UNKNOWN
HAG_Wilted_Dreams;2a507888-cf2b-425a-8920-dc0ca35cfa2e;Object;RARITY_UNKNOWN
GOB_Priestess_Statue;3cb2cf4d-4126-4d78-9215-a345b10bdc23;Object;RARITY_UNKNOWN
DEN_Horn;e89505df-2be5-4b3c-b1bc-c49e77c4b866;Object;RARITY_UNKNOWN
DEN_GoblinPoisoning_EthelBrew;29414a52-2dee-4386-a6a2-ae05fd44d47d;Object;RARITY_UNKNOWN
CRA_ShellKid_Cup;957de976-3099-42b0-a429-823b5800e49e;Object;RARITY_UNKNOWN
CRA_ShellKid_Stone;d9e2e790-ef5d-4b97-a553-275d70e0df93;Object;RARITY_UNKNOWN
DEN_EldathIdol;bedb61cb-9cce-45c9-b882-68f1c5d354d8;Object;RARITY_UNKNOWN
CRA_Fisher_LoveLetter;4e00f7f9-7ee0-4eaa-be95-db3f0ad9427a;Object;RARITY_UNKNOWN
GOB_RoastingDwarf_Meat;c245cb1a-ecfb-4dac-b686-26013dbb00d9;Object;RARITY_UNKNOWN
UND_Wand_Fireballs_Crooked;7fe2b8bb-473a-4a1b-96a6-840a629c2444;Object;RARITY_UNKNOWN
FOR_PLT_Floor;de8b63e8-1223-4a56-9541-9eede1eea679;Object;RARITY_UNKNOWN
GLO_SoulCoin;8c68e68d-96d4-45d6-804c-5f31ac948ff3;Object;RARITY_UNKNOWN
QUEST_HAG_HagHair_Wisdom;de2c9582-fab5-4d5e-9a81-44d67af6a681;Object;RARITY_UNKNOWN
QUEST_HAG_HagHair_Strength;8f6b0c08-d1b1-4ae7-ade2-da3c679ce323;Object;RARITY_UNKNOWN
QUEST_HAG_HagHair_Constitution;d16922ba-a36b-4015-8072-27610821fb53;Object;RARITY_UNKNOWN
QUEST_HAG_HagHair_Dexterity;7e3afbf6-4e1a-444e-826d-f8e0e0a8308f;Object;RARITY_UNKNOWN
QUEST_HAG_HagHair_Intelligence;9abbab89-d29f-47c0-9ffe-f12018dd83d9;Object;RARITY_UNKNOWN
QUEST_HAG_HagHair_Charisma;eec5de82-c988-40e6-8f10-474d5675c550;Object;RARITY_UNKNOWN
QUEST_CMB_StalkBulb;88fbb698-6dd9-4239-a29c-51606b95af1c;Object;RARITY_UNKNOWN
